1756067204, 40m, 7075454, FT8, G1WFJ, IO82WM, 223, 'Rx', M7SZB, IO94FU, 223, -13
1756067234, 40m, 7076062, FT8, G1WFJ, IO82WM, 223, 'Rx', IK6CGO, JN63PF51, 248, -12
1756067205, 160m, 1841833, FT8, M0CJS, IO92HN, 223, 'Rx', HA1AR, JN87TR08II, 239, -11
1756067205, 20m, 14074546, FT8, M0CJS, IO92HN, 223, 'Rx', IU2BWQ, JN45JI77, 248, -2
1756067205, 20m, 14074322, FT8, M0CJS, IO92HN, 223, 'Rx', OK1WCF, JO80BJ, 503, -10
1756067205, 20m, 14076304, FT8, M0CJS, IO92HN, 223, 'Rx', PI4TX, JO22JP, 263, -19
1756067205, 40m, 7074766, FT8, M0CJS, IO92HN, 223, 'Rx', GU7DAI, IN89RL22, 106, 3
1756067205, 40m, 7076008, FT8, M0CJS, IO92HN, 223, 'Rx', OE9GWV, JN47UE, 206, -17
1756067220, 20m, 14076203, FT8, M0CJS, IO92HN, 223, 'Rx', SQ8BWM, KO11EG, 269, 4
1756067220, 20m, 14075318, FT8, M0CJS, IO92HN, 223, 'Rx', DM2LAP, JO31, 230, -12
1756067220, 40m, 7076052, FT8, M0CJS, IO92HN, 223, 'Rx', IK6CGO, JN63PF51, 248, -3
1756067220, 40m, 7075674, FT8, M0CJS, IO92HN, 223, 'Rx', G8RTK, IO93DU, 223, -16
1756067126, 10m, 28076103, FT8, 2E0VDV, IO81LG, 223, 'Rx', KP2B, FK77OS, 285, -19
1756067189, 10m, 28074910, FT8, 2E0VDV, IO81LG, 223, 'Rx', SP9DHY, JO90HQ, 269, -20
1756067231, 10m, 28076263, FT8, 2E0VDV, IO81LG, 223, 'Rx', EA2A, IN92TD, 281, -7
1756067201, 20m, 14076757, FT8, 2E0KJN, IO83VS, 223, 'Rx', PA2WCB, JO21UX, 263, 1
1756067202, 20m, 14075157, FT8, 2E0KJN, IO83VS, 223, 'Rx', F4LER, JN18, 227, -13
1756067202, 20m, 14074603, FT8, 2E0KJN, IO83VS, 223, 'Rx', R3MAJ, KO97DN, 54, -14
1756067216, 20m, 14075689, FT8, 2E0KJN, IO83VS, 223, 'Rx', EW4MO, KO13UP, 27, -6
1756067217, 20m, 14075700, FT8, 2E0KJN, IO83VS, 223, 'Rx', OH7BDI, KP42WP, 224, -13
1756067231, 20m, 14076205, FT8, 2E0KJN, IO83VS, 223, 'Rx', SQ8BWM, KO11EG, 269, 9
1756067234, 20m, 14075322, FT8, 2E0KJN, IO83VS, 223, 'Rx', DM2LAP, JO31, 230, -24
1756067246, 20m, 14074943, FT8, 2E0KJN, IO83VS, 223, 'Rx', 5Z4VJ, KI88JR, 430, -13
1756067247, 20m, 14074578, FT8, 2E0KJN, IO83VS, 223, 'Rx', WB3FME, FM19NA, 291, -10
1756067246, 10m, 28076335, FT8, M0KKB, JO01MG, 223, 'Rx', CE3SOC, FF46RJ22, 112, -14
1756067231, 20m, 14076219, FT8, M0MPQ, IO92UK, 223, 'Rx', SQ8BWM, KO11EG, 269, 21
1756067232, 20m, 14074618, FT8, M0MPQ, IO92UK, 223, 'Rx', R3MAJ, KO97DN, 54, -14
1756067232, 20m, 14075335, FT8, M0MPQ, IO92UK, 223, 'Rx', DM2LAP, JO31, 230, -12
1756067246, 20m, 14074957, FT8, M0MPQ, IO92UK, 223, 'Rx', 5Z4VJ, KI88JR, 430, -10
1756067249, 20m, 14075543, FT8, M0MPQ, IO92UK, 223, 'Rx', R3DLM, KO85MT, 54, -13
1756067234, 40m, 7075722, FT8, M7ECR, JO01NE, 223, 'Rx', IK6COX, JN63PF, 248, -10
1756067234, 40m, 7076053, FT8, M7ECR, JO01NE, 223, 'Rx', IK6CGO, JN63PF51, 248, 2
1756067249, 40m, 7076583, FT8, M7ECR, JO01NE, 223, 'Rx', LY2HM, KO15CX, 146, -1
1756067249, 40m, 7074318, FT8, M7ECR, JO01NE, 223, 'Rx', OK1CT, JN69QQ, 503, 1
1756067250, 40m, 7075498, FT8, M7ECR, JO01NE, 223, 'Rx', F5OYA.P, JN13AO, 227, -6
1756067174, 80m, 3574001, FT8, G7KHF, IO94HU, 223, 'Rx', IK2DUW, JN45NO43, 248, -14
1756067186, 80m, 3575678, FT8, G7KHF, IO94HU, 223, 'Rx', SM.DL2MCI.P, JO78UD, 284, 11
1756067186, 80m, 3574128, FT8, G7KHF, IO94HU, 223, 'Rx', IK2JYT, JN45MR12, 248, -6
1756067186, 80m, 3574658, FT8, G7KHF, IO94HU, 223, 'Rx', DO1JMA.QRP, JO40QP72, 230, -2
1756067187, 80m, 3574053, FT8, G7KHF, IO94HU, 223, 'Rx', DL8RB, JN39JG43JT, 230, 6
1756067219, 80m, 3574131, FT8, G7KHF, IO94HU, 223, 'Rx', EA4DUT, IN80EJ, 281, -18
1756067246, 80m, 3573353, FT8, G7KHF, IO94HU, 223, 'Rx', EA4CFT, IN80AL56, 281, -13
1756067246, 80m, 3573900, FT8, G7KHF, IO94HU, 223, 'Rx', IT9VCE, JM77LV40, 248, -3
1756067217, 20m, 14076093, FT8, G8IXM, JO02PP29, 223, 'Rx', TF8KW, HP84LL, 242, -3
1756067226, 20m, 14075686, FT8, G8IXM, JO02PP29, 223, 'Rx', EW4MO, KO13UP, 27, -8
1756067247, 20m, 14074941, FT8, G8IXM, JO02PP29, 223, 'Rx', 5Z4VJ, KI88JR, 430, -8
1756067208, 20m, 14074404, FT8, 2E0KKT, IO84FP, 223, 'Rx', DG9MAQ, JN58LJ01, 230, -17
1756067238, 20m, 14075014, FT8, 2E0KKT, IO84FP, 223, 'Rx', DJ2MS, JO30NX33, 230, -19
1756067248, 20m, 14074313, FT8, 2E0KKT, IO84FP, 223, 'Rx', OK1WCF, JO80BJ, 503, -15
1756067247, 40m, 7076385, FT8, G8RTK, IO93DU, 223, 'Rx', DJ1TU, JN48TR45, 230, -13
1756067231, 20m, 14076207, FT8, G4ZJH, JO02RF, 223, 'Rx', SQ8BWM, KO11EG, 269, 5
1756067231, 20m, 14074606, FT8, G4ZJH, JO02RF, 223, 'Rx', R3MAJ, KO97DN, 54, -12
1756067246, 20m, 14075691, FT8, G4ZJH, JO02RF, 223, 'Rx', EW4MO, KO13UP, 27, -6
1756067246, 20m, 14074945, FT8, G4ZJH, JO02RF, 223, 'Rx', 5Z4VJ, KI88JR, 430, -14
1756067249, 40m, 7076584, FT8, G4GHT, IO83UC03, 223, 'Rx', LY2HM, KO15CX, 146, 4
1756066963, 20m, 14076071, FT8, M0JBF, IO91RV, 223, 'Rx', K1WY, FN31PS22, 291, -2
1756066963, 20m, 14075449, FT8, M0JBF, IO91RV, 223, 'Rx', IK8OAM, JM89NB, 248, -4
1756066963, 20m, 14076320, FT8, M0JBF, IO91RV, 223, 'Rx', IZ6ENT, JN72LL, 248, -3
1756066964, 20m, 14075120, FT8, M0JBF, IO91RV, 223, 'Rx', SV1EAG, KM18UA05HL, 236, -7
1756066964, 20m, 14075763, FT8, M0JBF, IO91RV, 223, 'Rx', OZ5FN, JO56CD, 221, -14
1756066979, 20m, 14075764, FT8, M0JBF, IO91RV, 223, 'Rx', M0SZL, IO91UL, 223, -11
1756066979, 20m, 14075794, FT8, M0JBF, IO91RV, 223, 'Rx', LA7OY, JO49TD, 266, -18
1756066994, 20m, 14075164, FT8, M0JBF, IO91RV, 223, 'Rx', PD8RUK, JO32LR, 263, -8
1756067009, 20m, 14076107, FT8, M0JBF, IO91RV, 223, 'Rx', TF8KW, HP84LL, 242, -5
1756067009, 20m, 14075976, FT8, M0JBF, IO91RV, 223, 'Rx', PD1ADA, JO21SV, 263, -16
1756067023, 20m, 14075765, FT8, M0JBF, IO91RV, 223, 'Rx', DJ3FS, JO41WX03TW, 230, -2
1756067023, 20m, 14075647, FT8, M0JBF, IO91RV, 223, 'Rx', UN7EG, MO52CW24, 130, -11
1756067024, 20m, 14075249, FT8, M0JBF, IO91RV, 223, 'Rx', F4CRD, JN39HE73, 227, -8
1756067039, 20m, 14076262, FT8, M0JBF, IO91RV, 223, 'Rx', DL1EBW, JO31LL, 230, -11
1756067054, 20m, 14074954, FT8, M0JBF, IO91RV, 223, 'Rx', OK2CRB, JN89LM, 503, -12
1756067054, 20m, 14075865, FT8, M0JBF, IO91RV, 223, 'Rx', R7BI, KN96EA, 54, -12
1756067054, 20m, 14076384, FT8, M0JBF, IO91RV, 223, 'Rx', PY5EJ, GG54HO71, 108, -11
1756067054, 20m, 14075865, FT8, M0JBF, IO91RV, 223, 'Rx', KC2ZZR, FM18LW, 291, -12
1756067068, 20m, 14076805, FT8, M0JBF, IO91RV, 223, 'Rx', OZ4TX, JO55UR71, 221, -12
1756067069, 20m, 14075767, FT8, M0JBF, IO91RV, 223, 'Rx', W4MK, EM82DR75, 291, -17
1756067069, 20m, 14075776, FT8, M0JBF, IO91RV, 223, 'Rx', KQ4WWD, EL88XW, 291, -14
1756067083, 20m, 14076631, FT8, M0JBF, IO91RV, 223, 'Rx', R6DUC, KN94GJ, 54, -4
1756067083, 20m, 14076350, FT8, M0JBF, IO91RV, 223, 'Rx', KP4LCC, FK78AJ26, 202, -4
1756067084, 20m, 14076896, FT8, M0JBF, IO91RV, 223, 'Rx', OH6FSO, KP12EO72, 224, -11
1756067084, 20m, 14074920, FT8, M0JBF, IO91RV, 223, 'Rx', IZ0GRR, JN61OU, 248, -14
1756067098, 20m, 14075177, FT8, M0JBF, IO91RV, 223, 'Rx', LB3NI, JP77PI, 266, -3
1756067113, 20m, 14074955, FT8, M0JBF, IO91RV, 223, 'Rx', IK4ICS, JN54QN30, 248, -8
1756067114, 20m, 14076106, FT8, M0JBF, IO91RV, 223, 'Rx', RA3ZH, KO81VH27IQ, 54, -7
1756067114, 20m, 14075217, FT8, M0JBF, IO91RV, 223, 'Rx', N1VXJ, FN42BE, 291, -12
1756067128, 20m, 14076209, FT8, M0JBF, IO91RV, 223, 'Rx', NS4P, EL87TB, 291, -10
1756067129, 20m, 14076038, FT8, M0JBF, IO91RV, 223, 'Rx', EA5DKP, IM99SK, 281, -9
1756067129, 20m, 14075264, FT8, M0JBF, IO91RV, 223, 'Rx', OZ9FF, JO75LB, 221, -13
1756067129, 20m, 14074892, FT8, M0JBF, IO91RV, 223, 'Rx', 2E0XDZ, IO91XC, 223, -16
1756067158, 20m, 14075826, FT8, M0JBF, IO91RV, 223, 'Rx', EA1FIO, IN73AN, 281, -6
1756067159, 20m, 14075513, FT8, M0JBF, IO91RV, 223, 'Rx', KK4INZ, EL89SP, 291, -10
1756067159, 20m, 14076573, FT8, M0JBF, IO91RV, 223, 'Rx', SP2HF, JO94BN, 269, -11
1756067174, 20m, 14075254, FT8, M0JBF, IO91RV, 223, 'Rx', N3WT, FM19EJ85IT, 291, -8
1756067189, 20m, 14075326, FT8, M0JBF, IO91RV, 223, 'Rx', LZ1ZF, KN22TK51, 212, -13
1756067203, 20m, 14076769, FT8, M0JBF, IO91RV, 223, 'Rx', PA2WCB, JO21UX, 263, -2
1756067218, 20m, 14075700, FT8, M0JBF, IO91RV, 223, 'Rx', EW4MO, KO13UP, 27, -10
1756067219, 20m, 14075446, FT8, M0JBF, IO91RV, 223, 'Rx', UW4SU, KN28IW51, 288, -15
1756067219, 20m, 14075540, FT8, M0JBF, IO91RV, 223, 'Rx', R3DLM, KO85MT, 54, -16
1756067233, 20m, 14076216, FT8, M0JBF, IO91RV, 223, 'Rx', SQ8BWM, KO11EG, 269, 2
1756067234, 20m, 14075333, FT8, M0JBF, IO91RV, 223, 'Rx', DM2LAP, JO31, 230, -13
1756067248, 20m, 14074955, FT8, M0JBF, IO91RV, 223, 'Rx', 5Z4VJ, KI88JR, 430, -7
1756067248, 20m, 14076004, FT8, M0JBF, IO91RV, 223, 'Rx', DK6DX, JO30XG, 230, -12
1756067249, 20m, 14076072, FT8, M0JBF, IO91RV, 223, 'Rx', 9A7PBV, JN85LM, 497, -9
1756067219, 40m, 7075173, FT8, G8HXE, IO83TK28, 223, 'Rx', SP2FNC, JO94HI, 269, -18
1756067231, 40m, 7075292, FT8, G8HXE, IO83TK28, 223, 'Rx', DL8CE, JO42WF, 230, -10
1756067247, 40m, 7076349, FT8, G8HXE, IO83TK28, 223, 'Rx', DJ1TU, JN48TR45, 230, -12
1756067187, 15m, 21076702, FT8, G6FOV, IO70WM, 223, 'Rx', IU2CAT, JN45SP, 248, -7
1756067187, 15m, 21075405, FT8, G6FOV, IO70WM, 223, 'Rx', K4KRV, EM70UK, 291, -14
1756067189, 15m, 21074917, FT8, G6FOV, IO70WM, 223, 'Rx', LW1DYN, GF05PK, 100, -19
1756067217, 15m, 21075370, FT8, G6FOV, IO70WM, 223, 'Rx', N2LQ, FN12AC78, 291, -16
1756067232, 15m, 21075810, FT8, G6FOV, IO70WM, 223, 'Rx', PT7PT, HI03MG, 108, -5
1756067249, 15m, 21075154, FT8, G6FOV, IO70WM, 223, 'Rx', SP3VSC, JO92CE, 269, -16
1756067231, 10m, 28076270, FT8, G7IGC, IO92EO19, 223, 'Rx', EA2A, IN92TD, 281, 5
1756067216, 40m, 7074783, FT8, G6DDX, JO02FS, 223, 'Rx', GU7DAI, IN89RL22, 106, 20
1756067217, 40m, 7076026, FT8, G6DDX, JO02FS, 223, 'Rx', OE9GWV, JN47UE, 206, -11
1756067217, 40m, 7074363, FT8, G6DDX, JO02FS, 223, 'Rx', 9A4AA, JN75GG85, 497, -5
1756067232, 40m, 7076069, FT8, G6DDX, JO02FS, 223, 'Rx', IK6CGO, JN63PF51, 248, 1
1756067262, 40m, 7074788, FT8, G6DDX, JO02FS, 223, 'Rx', DH4HAN, JO43HT97, 230, -18
1756067157, 15m, 21076043, FT8, M0OOV, JO01AM, 223, 'Rx', TA3ZZ, KN40MF, 390, -12
1756067201, 15m, 21074997, FT8, M0OOV, JO01AM, 223, 'Rx', IT9GMD, JM77MM62, 248, 8
1756067201, 15m, 21076069, FT8, M0OOV, JO01AM, 223, 'Rx', R6DBA, KN96DQ, 54, 6
1756067217, 15m, 21075357, FT8, M0OOV, JO01AM, 223, 'Rx', N2LQ, FN12AC78, 291, -24
1756067220, 15m, 21075454, FT8, M0OOV, JO01AM, 223, 'Rx', VE3DKR, EN94OE12, 1, -24
1756067231, 15m, 21074996, FT8, M0OOV, JO01AM, 223, 'Rx', S51CC, JN65TX, 499, 0
1756067231, 15m, 21075545, FT8, M0OOV, JO01AM, 223, 'Rx', SP9BCV, JO90WB, 269, -13
1756067232, 15m, 21075505, FT8, M0OOV, JO01AM, 223, 'Rx', F4MMU, JN26JK75, 227, -23
1756067247, 15m, 21075475, FT8, M0OOV, JO01AM, 223, 'Rx', DK2HM, JN58QS, 230, -21
1756067261, 15m, 21075053, FT8, M0OOV, JO01AM, 223, 'Rx', IT9JQN, JM76IU, 248, 18
1756067262, 15m, 21075534, FT8, M0OOV, JO01AM, 223, 'Rx', F4JFZ, JN03, 227, -17
1756066964, 20m, 14076060, FT8, G6AJY, IO83WB, 223, 'Rx', K1WY, FN31PS22, 291, -20
1756066979, 20m, 14075437, FT8, G6AJY, IO83WB, 223, 'Rx', UW4SU, KN28IW51, 288, -19
1756066979, 20m, 14076432, FT8, G6AJY, IO83WB, 223, 'Rx', SP6AXW, JO80DT38, 269, -1
1756066979, 20m, 14076417, FT8, G6AJY, IO83WB, 223, 'Rx', IW4AOT, JN54QK69, 248, -2
1756067039, 20m, 14074757, FT8, G6AJY, IO83WB, 223, 'Rx', IU5NWT, JN53HU, 248, -9
1756067069, 20m, 14074742, FT8, G6AJY, IO83WB, 223, 'Rx', F4JVU, JN18AX, 227, -7
1756067099, 20m, 14074757, FT8, G6AJY, IO83WB, 223, 'Rx', EA1FIO, IN73AN, 281, -14
1756067159, 20m, 14075167, FT8, G6AJY, IO83WB, 223, 'Rx', LB3NI, JP77PI, 266, -17
1756067174, 20m, 14075379, FT8, G6AJY, IO83WB, 223, 'Rx', IK4ICS, JN54QN30, 248, -10
1756067189, 20m, 14075530, FT8, G6AJY, IO83WB, 223, 'Rx', R3DLM, KO85MT, 54, -20
1756067189, 20m, 14075892, FT8, G6AJY, IO83WB, 223, 'Rx', F5VMH, JN08QR27, 227, -20
1756067189, 20m, 14076145, FT8, G6AJY, IO83WB, 223, 'Rx', YU7EF, KN04KT, 296, -11
1756067204, 20m, 14075576, FT8, G6AJY, IO83WB, 223, 'Rx', PD7PW, JO32AL, 263, -20
1756067219, 20m, 14075466, FT8, G6AJY, IO83WB, 223, 'Rx', CT1FNG, IM58JR, 272, -6
1756067234, 20m, 14076206, FT8, G6AJY, IO83WB, 223, 'Rx', SQ8BWM, KO11EG, 269, -9
1756067234, 20m, 14075765, FT8, G6AJY, IO83WB, 223, 'Rx', DL6YDF, JO42CS, 230, -12
1756067262, 15m, 21075090, FT8, M6MPR, IO93FN54, 223, 'Rx', LZ1UX, KN13, 212, -10
1756067262, 15m, 21075549, FT8, M6MPR, IO93FN54, 223, 'Rx', SP9BCV, JO90WB, 269, -13
1756067216, 20m, 14075690, FT8, G6XJU, IO90BU, 223, 'Rx', EW4MO, KO13UP, 27, -7
1756067217, 20m, 14076305, FT8, G6XJU, IO90BU, 223, 'Rx', PI4TX, JO22JP, 263, -12
1756067217, 20m, 14075310, FT8, G6XJU, IO90BU, 223, 'Rx', KC3NDW, FN21KS, 291, -20
1756067231, 20m, 14075028, FT8, G6XJU, IO90BU, 223, 'Rx', DJ2MS, JO30NX33, 230, -2
1756067231, 20m, 14076205, FT8, G6XJU, IO90BU, 223, 'Rx', SQ8BWM, KO11EG, 269, -5
1756067232, 20m, 14075765, FT8, G6XJU, IO90BU, 223, 'Rx', DL6YDF, JO42CS, 230, 1
1756067232, 20m, 14075321, FT8, G6XJU, IO90BU, 223, 'Rx', DM2LAP, JO31, 230, -15
1756067246, 20m, 14076803, FT8, G6XJU, IO90BU, 223, 'Rx', LB8MG, JO59KK, 266, 14
1756067247, 20m, 14074943, FT8, G6XJU, IO90BU, 223, 'Rx', 5Z4VJ, KI88JR, 430, -11
1756067262, 20m, 14074417, FT8, G6XJU, IO90BU, 223, 'Rx', DG9MAQ, JN58LJ01, 230, -13
1756067201, 15m, 21074533, FT8, M0KYU, IO83VL, 223, 'Rx', LZ5AM, KN22, 212, -1
1756067201, 15m, 21075384, FT8, M0KYU, IO83VL, 223, 'Rx', PY2SR, GG66PU, 108, -15
1756067204, 15m, 21075799, FT8, M0KYU, IO83VL, 223, 'Rx', PT7PT, HI03MG, 108, -12
1756067232, 15m, 21076071, FT8, M0KYU, IO83VL, 223, 'Rx', R6DBA, KN96DQ, 54, -10
1756067232, 15m, 21076506, FT8, M0KYU, IO83VL, 223, 'Rx', KA2BUG, FN30FR40, 291, -19
1756067234, 15m, 21076072, FT8, M0KYU, IO83VL, 223, 'Rx', K8RCT, EN74DR, 291, -18
1756067261, 15m, 21075056, FT8, M0KYU, IO83VL, 223, 'Rx', IT9JQN, JM76IU, 248, 2
1756067261, 15m, 21076255, FT8, M0KYU, IO83VL, 223, 'Rx', PC25SAIL, JO22KJ, 263, -13
1756067262, 15m, 21075146, FT8, M0KYU, IO83VL, 223, 'Rx', DL8OU, JO42, 230, -14
1756067262, 15m, 21074583, FT8, M0KYU, IO83VL, 223, 'Rx', UR6QA, KN77MV, 288, -13
1756067264, 15m, 21074804, FT8, M0KYU, IO83VL, 223, 'Rx', R3KDT, KO91NN, 54, 2
1756067157, 15m, 21075219, FT8, G3YZO, JO02CA, 223, 'Rx', YY4PPC, FK60AF, 148, -16
1756067159, 15m, 21074804, FT8, G3YZO, JO02CA, 223, 'Rx', CO3LY, EL82LM, 70, -17
1756067172, 15m, 21075824, FT8, G3YZO, JO02CA, 223, 'Rx', PY2JMH, GG66RJ66, 108, -6
1756067172, 15m, 21075257, FT8, G3YZO, JO02CA, 223, 'Rx', S55GR, JN75OS, 499, -9
1756067172, 15m, 21076071, FT8, G3YZO, JO02CA, 223, 'Rx', K8RCT, EN74DR, 291, -8
1756067172, 15m, 21076345, FT8, G3YZO, JO02CA, 223, 'Rx', EA5JUX, IM97PP, 281, -18
1756067174, 15m, 21074447, FT8, G3YZO, JO02CA, 223, 'Rx', IT9KMN, JM67NP, 248, -4
1756067201, 15m, 21074997, FT8, G3YZO, JO02CA, 223, 'Rx', IT9GMD, JM77MM62, 248, 4
1756067201, 15m, 21075798, FT8, G3YZO, JO02CA, 223, 'Rx', PT7PT, HI03MG, 108, -6
1756067202, 15m, 21075507, FT8, G3YZO, JO02CA, 223, 'Rx', F4MMU, JN26JK75, 227, -12
1756067204, 15m, 21075737, FT8, G3YZO, JO02CA, 223, 'Rx', N3UL, FN21WB, 291, -20
1756067232, 15m, 21075546, FT8, G3YZO, JO02CA, 223, 'Rx', SP9BCV, JO90WB, 269, -15
1756067234, 15m, 21075274, FT8, G3YZO, JO02CA, 223, 'Rx', AC8RJ, EM89WG, 291, -15
1756067261, 15m, 21076090, FT8, G3YZO, JO02CA, 223, 'Rx', S52BT, JN76ND33, 499, 11
1756067261, 15m, 21075054, FT8, G3YZO, JO02CA, 223, 'Rx', IT9JQN, JM76IU, 248, 14
1756067261, 15m, 21074582, FT8, G3YZO, JO02CA, 223, 'Rx', UR6QA, KN77MV, 288, -6
1756067261, 15m, 21075207, FT8, G3YZO, JO02CA, 223, 'Rx', M1CAV, IO93LL, 223, -19
1756067264, 15m, 21075087, FT8, G3YZO, JO02CA, 223, 'Rx', LZ1UX, KN13, 212, -17
1756067262, 15m, 21210891, FT8, M0WRE, IO93CR, 223, 'Rx', KA2BUG, FN30FR40, 291, -21
1756067262, 15m, 21209932, FT8, M0WRE, IO93CR, 223, 'Rx', SP9BCV, JO90WB, 269, -16
1756067264, 15m, 21210326, FT8, M0WRE, IO93CR, 223, 'Rx', RI42SP, KO85SS, 54, -14
1756067201, 40m, 7075445, FT8, G7CNF, IO81RE35, 223, 'Rx', M7SZB, IO94FU, 223, -12
1756067204, 40m, 7075287, FT8, G7CNF, IO81RE35, 223, 'Rx', UD6F, LN04XP, 54, -19
1756067204, 40m, 7075126, FT8, G7CNF, IO81RE35, 223, 'Rx', YL3NE, KO27, 145, -13
1756067204, 40m, 7076018, FT8, G7CNF, IO81RE35, 223, 'Rx', UX2CT, KO50EK, 288, -15
1756067232, 40m, 7076053, FT8, G7CNF, IO81RE35, 223, 'Rx', IK6CGO, JN63PF51, 248, -1
1756067232, 40m, 7074766, FT8, G7CNF, IO81RE35, 223, 'Rx', BI4JJO, OM86NN, 318, -20
1756067232, 40m, 7075675, FT8, G7CNF, IO81RE35, 223, 'Rx', G8RTK, IO93DU, 223, -10
1756067261, 40m, 7076904, FT8, G7CNF, IO81RE35, 223, 'Rx', IV3XHF, JN66MJ, 248, -4
1756067264, 40m, 7076333, FT8, G7CNF, IO81RE35, 223, 'Rx', RL3K, KO91OQ, 54, -8
1756067216, 20m, 14075695, FT8, G0BIX, JO01GI, 223, 'Rx', EW4MO, KO13UP, 27, -2
1756067217, 20m, 14075534, FT8, G0BIX, JO01GI, 223, 'Rx', R3DLM, KO85MT, 54, -7
1756067220, 20m, 14075315, FT8, G0BIX, JO01GI, 223, 'Rx', KC3NDW, FN21KS, 291, -8
1756067232, 20m, 14076211, FT8, G0BIX, JO01GI, 223, 'Rx', SQ8BWM, KO11EG, 269, 8
1756067232, 20m, 14075505, FT8, G0BIX, JO01GI, 223, 'Rx', SH5RJX, JO78HF30, 284, -11
1756067247, 20m, 14074949, FT8, G0BIX, JO01GI, 223, 'Rx', 5Z4VJ, KI88JR, 430, -12
1756067262, 20m, 14074746, FT8, G0BIX, JO01GI, 223, 'Rx', KE2CUR, FN30DS27, 291, -13
1756067262, 20m, 14076284, FT8, G0BIX, JO01GI, 223, 'Rx', R2DVL.P, KO86GM, 54, -20
1756067262, 20m, 14074326, FT8, G0BIX, JO01GI, 223, 'Rx', EK.RX3DPK, LN20GF, 14, -11
1756067263, 20m, 14075769, FT8, G0BIX, JO01GI, 223, 'Rx', DL6YDF, JO42CS, 230, -16
1756067265, 20m, 14075642, FT8, G0BIX, JO01GI, 223, 'Rx', UN7EG, MO52CW24, 130, -16
1756067172, 15m, 21075816, FT8, G4FRD, IO95GA, 223, 'Rx', PY2JMH, GG66RJ66, 108, -9
1756067235, 15m, 21075538, FT8, G4FRD, IO95GA, 223, 'Rx', SP9BCV, JO90WB, 269, -13
1756067262, 20m, 14075778, FT8, M0MPQ, IO92UK, 223, 'Rx', DL6YDF, JO42CS, 230, -15
1756067264, 20m, 14075540, FT8, M0MPQ, IO92UK, 223, 'Rx', SV1CDU, KM17TX, 236, -15
1756067265, 20m, 14075042, FT8, M0MPQ, IO92UK, 223, 'Rx', DJ2MS, JO30NX33, 230, -17
1756067157, 20m, 14075232, FT8, M7KHO, IO81SL, 223, 'Rx', LY4SC, KO26EB, 146, -16
1756067189, 20m, 14075905, FT8, M7KHO, IO81SL, 223, 'Rx', EA1FIO, IN73AN, 281, -19
1756067202, 20m, 14074694, FT8, M7KHO, IO81SL, 223, 'Rx', R3MAJ, KO97DN, 54, -16
1756067205, 20m, 14076183, FT8, M7KHO, IO81SL, 223, 'Rx', SP7V, JO91QQ, 269, -22
1756067231, 20m, 14076297, FT8, M7KHO, IO81SL, 223, 'Rx', SQ8BWM, KO11EG, 269, -3
1756067232, 20m, 14075856, FT8, M7KHO, IO81SL, 223, 'Rx', DL6YDF, JO42CS, 230, -9
1756067265, 20m, 14074688, FT8, M7KHO, IO81SL, 223, 'Rx', HA7TJ, JN97PL, 239, -14
1756067231, 15m, 21075665, FT8, G3SBP, IO80FR, 223, 'Rx', F6FLU, JN18AS33, 227, 15
1756067232, 15m, 21076506, FT8, G3SBP, IO80FR, 223, 'Rx', KA2BUG, FN30FR40, 291, -12
1756067234, 15m, 21075420, FT8, G3SBP, IO80FR, 223, 'Rx', KE8DQ, EN80GH, 291, -24
1756067247, 15m, 21076006, FT8, G3SBP, IO80FR, 223, 'Rx', KJ4ISV, EM56TK, 291, -16
1756067261, 15m, 21075410, FT8, G3SBP, IO80FR, 223, 'Rx', W7ZR, DM26IC76, 291, -3
1756067262, 15m, 21076318, FT8, G3SBP, IO80FR, 223, 'Rx', KG4LAC, FM18GR34, 291, -15
1756067264, 15m, 21075808, FT8, G3SBP, IO80FR, 223, 'Rx', N3UL, FN21WB, 291, -16
1756067231, 20m, 14076218, FT8, M6YVX, IO93OO, 223, 'Rx', SQ8BWM, KO11EG, 269, -4
1756066994, 80m, 3574518, FT8, 2E0LMA, IO81VR57NN, 223, 'Rx', SP7IWA, KO02HE, 269, -12
1756067054, 80m, 3573947, FT8, 2E0LMA, IO81VR57NN, 223, 'Rx', DG5BEA, JO43, 230, -15
1756067054, 80m, 3574809, FT8, 2E0LMA, IO81VR57NN, 223, 'Rx', US2YW, KN28XG, 288, -11
1756067083, 80m, 3574617, FT8, 2E0LMA, IO81VR57NN, 223, 'Rx', DM3CS, JO41XM, 230, -13
1756067083, 80m, 3574905, FT8, 2E0LMA, IO81VR57NN, 223, 'Rx', PA2JH, JO22XK, 263, -3
1756067083, 80m, 3573784, FT8, 2E0LMA, IO81VR57NN, 223, 'Rx', R2PT, KO84LL, 54, -16
1756067263, 80m, 3574440, FT8, 2E0LMA, IO81VR57NN, 223, 'Rx', GW5NIC, IO81IK, 294, 1
1756067264, 80m, 3575217, FT8, 2E0LMA, IO81VR57NN, 223, 'Rx', OT1V, JO20EU24, 209, -14
1756067246, 20m, 14075940, FT8, G8ZHC, IO83MQ, 223, 'Rx', F5VMH, JN08QR27, 227, -7
1756067246, 20m, 14074375, FT8, G8ZHC, IO83MQ, 223, 'Rx', OK1WCF, JO80BJ, 503, 7
1756067247, 20m, 14075461, FT8, G8ZHC, IO83MQ, 223, 'Rx', HA1BF, JN86LL, 239, 6
