1756068164, 20m, 14076696, FT8, M7IJS, IO83LG, 223, 'Tx', IN3XUG, JN55NB, 248, -10
1756068194, 20m, 14074339, FT8, G8OO, JO02KS, 223, 'Tx', IN3XUG, JN55NB, 248, -9
1756068314, 20m, 14075572, FT8, M0TML, IO83WJ, 223, 'Tx', IN3XUG, JN55NB, 248, -3
1756068372, 20m, 14076303, FT8, G7KFQ, IO70LJ91, 223, 'Tx', DK3XX, JO43UN, 230, -15
1756068356, 15m, 21074940, FT8, M0KYU, IO83VL, 223, 'Tx', JI1WMI, QM05DX, 339, -17
1756068240, 10m, 28075487, FT8, G0VUH, IO93IL, 223, 'Tx', DO9JH, JN57DQ, 230, -18
1756068343, 10m, 28075510, FT8, G1NZO, IO91WM57, 223, 'Tx', DO9JH, JN57DQ, 230, -14
1756068372, 20m, 14076303, FT8, G7KFQ, IO70LJ91, 223, 'Tx', OE3UKW, JN88HJ69, 206, -5
1756068342, 20m, 14075056, FT8, M0TML, IO83WJ, 223, 'Tx', IZ1JMN, JN43AV43, 248, -7
1756068104, 15m, 21075462, FT8, 2E1ICB, IO93TT, 223, 'Tx', EA1BPA, IN73XI44, 281, -15
1756068119, 15m, 21075537, FT8, M0WRE, IO93CR, 223, 'Tx', EA1BPA, IN73XI44, 281, -13
1756068193, 15m, 21076512, FT8, 2E0LMA, IO81VR57NN, 223, 'Tx', EA1BPA, IN73XI44, 281, -14
1756068372, 20m, 14076309, FT8, G7KFQ, IO70LJ91, 223, 'Tx', KF4VTT, FM06IC60LQ, 291, -15
1756068372, 20m, 14076310, FT8, G7KFQ, IO70LJ91, 223, 'Tx', CU3HY, HM68JP, 149, -9
1756068342, 20m, 14076375, FT8, GB5FPS, IO93TK, 223, 'Tx', W9TMW, EN52JG33GK, 291, -11
1756068372, 20m, 14076313, FT8, G7KFQ, IO70LJ91, 223, 'Tx', W9TMW, EN52JG33GK, 291, -10
1756068344, 15m, 21074518, FT8, M0MLS, IO92AN, 223, 'Tx', W1HS, FN33TG, 291, -24
1756068268, 20m, 14076588, FT8, G8CRB, JO02BF, 223, 'Tx', DJ0ABM, JN48EV, 230, -6
1756068269, 20m, 14074842, FT8, 2E0XDZ, IO91XC, 223, 'Tx', DJ0ABM, JN48EV, 230, -10
1756068269, 20m, 14075436, FT8, M0PRF, IO81RE, 223, 'Tx', DJ0ABM, JN48EV, 230, -16
1756068284, 20m, 14074311, FT8, G8OO, JO02KS, 223, 'Tx', DJ0ABM, JN48EV, 230, -10
1756068284, 20m, 14074718, FT8, G8KHF, IO92KG, 223, 'Tx', DJ0ABM, JN48EV, 230, -13
1756068299, 20m, 14076309, FT8, G1OVA, IO93GM, 223, 'Tx', DJ0ABM, JN48EV, 230, -8
1756068299, 20m, 14076466, FT8, ME7XOD, IO91, 223, 'Tx', DJ0ABM, JN48EV, 230, -4
1756068313, 20m, 14076330, FT8, GB5FPS, IO93TK, 223, 'Tx', DJ0ABM, JN48EV, 230, -9
1756068314, 20m, 14074465, FT8, M7LYG, IO93, 223, 'Tx', DJ0ABM, JN48EV, 230, -16
1756068357, 15m, 21076009, FT8, M0IKX, JO01KD, 223, 'Tx', RD4HD, LO53CF, 54, -20
1756068372, 15m, 21076412, FT8, ME0ITC, IO82, 223, 'Tx', RD4HD, LO53CF, 54, -9
1756068075, 40m, 7075884, FT8, M0SWP, IO91VM, 223, 'Tx', PA3GUK, JO32GU, 263, -6
1756068090, 40m, 7074684, FT8, G0THY, IO91IT65, 223, 'Tx', PA3GUK, JO32GU, 263, -11
1756068090, 40m, 7074853, FT8, M0YBC, IO83XV, 223, 'Tx', PA3GUK, JO32GU, 263, -13
1756068150, 20m, 14076622, FT8, G8CRB, JO02BF, 223, 'Tx', DK9JHB.SDR, JO50SV, 230, -14
1756068195, 40m, 7076334, FT8, 2E0MRK, IO91PP, 223, 'Tx', DK9JHB.SDR, JO50SV, 230, -13
1756068330, 15m, 21075400, FT8, 2E1ICB, IO93TT, 223, 'Tx', DK9JHB.SDR, JO50SV, 230, -12
1756068360, 15m, 21076993, FT8, M0BEW, IO82RJ, 223, 'Tx', GX0FRE, IO82UC, 223, -18
1756068119, 40m, 7076037, FT8, M0ABG, JO02SF, 223, 'Tx', SP4C, KO14CH, 269, -9
1756068164, 40m, 7074951, FT8, M0OAU, IO83NI, 223, 'Tx', SP4C, KO14CH, 269, -18
1756068269, 20m, 14076640, FT8, G8CRB, JO02BF, 223, 'Tx', SP4C, KO14CH, 269, -2
1756068269, 20m, 14074893, FT8, 2E0XDZ, IO91XC, 223, 'Tx', SP4C, KO14CH, 269, -5
1756068269, 20m, 14076518, FT8, ME7XOD, IO91, 223, 'Tx', SP4C, KO14CH, 269, -10
1756068269, 20m, 14075077, FT8, G8IXM, JO02PP29, 223, 'Tx', SP4C, KO14CH, 269, -14
1756068283, 20m, 14076510, FT8, M7NFV, JO02OQ, 223, 'Tx', SP4C, KO14CH, 269, -4
1756068284, 20m, 14074362, FT8, G8OO, JO02KS, 223, 'Tx', SP4C, KO14CH, 269, -5
1756068284, 20m, 14074769, FT8, G8KHF, IO92KG, 223, 'Tx', SP4C, KO14CH, 269, -16
1756068299, 20m, 14076359, FT8, G1OVA, IO93GM, 223, 'Tx', SP4C, KO14CH, 269, -5
1756068314, 20m, 14076382, FT8, GB5FPS, IO93TK, 223, 'Tx', SP4C, KO14CH, 269, -1
1756068314, 20m, 14074516, FT8, M7LYG, IO93, 223, 'Tx', SP4C, KO14CH, 269, -12
1756068372, 20m, 14076327, FT8, G7KFQ, IO70LJ91, 223, 'Tx', DK7JL, JO62VM, 230, -9
1756068372, 20m, 14076362, FT8, G7KFQ, IO70LJ91, 223, 'Tx', OJ0G, JP90NH, 167, -12
1756068375, 20m, 14076309, FT8, G7KFQ, IO70LJ91, 223, 'Tx', K1QLN, FN54OS, 291, -14
1756068357, 15m, 21074947, FT8, M0KYU, IO83VL, 223, 'Tx', WP4U, FK68WH, 202, -15
1756068105, 15m, 21075403, FT8, 2E1ICB, IO93TT, 223, 'Tx', K2HJB, FN21XB, 291, -12
1756068194, 15m, 21076452, FT8, 2E0LMA, IO81VR57NN, 223, 'Tx', K2HJB, FN21XB, 291, -5
1756068210, 15m, 21075340, FT8, M0IOY, IO93QO, 223, 'Tx', K2HJB, FN21XB, 291, -12
1756068375, 40m, 7076030, FT8, M0SWP, IO91VM, 223, 'Tx', IT9ECY, JM78HB, 248, -15
1756068195, 40m, 7075819, FT8, 2E0MRK, IO91PP, 223, 'Tx', ML1PB, JO41IS, 223, -24
1756068300, 40m, 7074771, FT8, G2KS, IO84FQ, 223, 'Tx', ML1PB, JO41IS, 223, -8
1756068357, 15m, 21074938, FT8, M0KYU, IO83VL, 223, 'Tx', HB9CQK, JN47GA, 287, -7
1756068316, 20m, 14076384, FT8, GB5FPS, IO93TK, 223, 'Tx', VK2LAW, QF56NB, 150, -12
1756068374, 20m, 14074774, FT8, G8KHF, IO92KG, 223, 'Tx', KW4WD, EM64RR25, 291, -18
1756068311, 10m, 28077688, FT8, G1NZO, IO91WM57, 223, 'Tx', S59MA, JN76FD, 499, -5
1756068372, 20m, 14076375, FT8, GB5FPS, IO93TK, 223, 'Tx', KC3ASJ, FN21JU, 291, -3
1756068375, 20m, 14076314, FT8, G7KFQ, IO70LJ91, 223, 'Tx', KC3ASJ, FN21JU, 291, -20
1756068372, 20m, 14076301, FT8, G7KFQ, IO70LJ91, 223, 'Tx', G0VDE, JO02BF, 223, -10
1756068090, 20m, 14076632, FT8, G8CRB, JO02BF, 223, 'Tx', LB9CG, JP54UX, 266, -1
1756068210, 20m, 14077091, FT8, G8KVM, IO83WB, 223, 'Tx', LB9CG, JP54UX, 266, -16
1756068210, 20m, 14076613, FT8, M7IJS, IO83LG, 223, 'Tx', LB9CG, JP54UX, 266, -10
1756068240, 20m, 14076505, FT8, M7NFV, JO02OQ, 223, 'Tx', LB9CG, JP54UX, 266, -5
1756068103, 20m, 14076623, FT8, G8CRB, JO02BF, 223, 'Tx', HG8IT, KN06GU, 239, -3
1756068134, 20m, 14074733, FT8, G7RCQ, IO91KF, 223, 'Tx', HG8IT, KN06GU, 239, -14
1756068163, 20m, 14074884, FT8, GB5FPS, IO93TK, 223, 'Tx', HG8IT, KN06GU, 239, 0
1756068163, 20m, 14076151, FT8, M7NFV, JO02OQ, 223, 'Tx', HG8IT, KN06GU, 239, 0
1756068254, 20m, 14074346, FT8, G8OO, JO02KS, 223, 'Tx', HG8IT, KN06GU, 239, -4
1756068375, 20m, 14076301, FT8, G7KFQ, IO70LJ91, 223, 'Tx', UA3ZZ, KO80IO, 54, -24
1756068360, 20m, 14076301, FT8, G7KFQ, IO70LJ91, 223, 'Tx', RN4WA, LO66PU, 54, -20
1756068208, 20m, 14074271, FT8, G7IJI, IO92BK, 223, 'Tx', BA7NQ, OL63NA, 318, -15
1756068015, 20m, 14076063, FT8, G0VDE, JO02BF, 223, 'Tx', W2NNN, FN20RQ, 291, -20
1756068015, 15m, 21075215, FT8, M0KYU, IO83VL, 223, 'Tx', W2NNN, FN20RQ, 291, -6
1756068015, 15m, 21075357, FT8, M7NFV, JO02OQ, 223, 'Tx', W2NNN, FN20RQ, 291, -20
1756068030, 20m, 14074688, FT8, M7VIC, IO92SC, 223, 'Tx', W2NNN, FN20RQ, 291, -21
1756068374, 15m, 21074555, FT8, M0PMI, IO82UE, 223, 'Tx', K5QPO, EM75TS, 291, -16
1756068311, 20m, 14074506, FT8, M7LYG, IO93, 223, 'Tx', KX8T, FM09AA84, 291, -24
1756068345, 15m, 21074934, FT8, M0KYU, IO83VL, 223, 'Tx', HB9TMC, JN46LJ, 287, 11
1756068374, 20m, 14076372, FT8, GB5FPS, IO93TK, 223, 'Tx', SV8.SV9RGI, KM26PR, 236, -22
1756068240, 15m, 21076512, FT8, M0BEW, IO82RJ, 223, 'Tx', 9A.S50SVM, JN82IV, 497, -12
1756068090, 40m, 7075889, FT8, M0SWP, IO91VM, 223, 'Tx', PD0LBY, JO22IA59, 263, -5
1756068134, 40m, 7074856, FT8, M0YBC, IO83XV, 223, 'Tx', PD0LBY, JO22IA59, 263, -8
1756068164, 40m, 7074949, FT8, M0OAU, IO83NI, 223, 'Tx', PD0LBY, JO22IA59, 263, -10
1756068334, 40m, 7075710, FT8, M0PFX, JO01DM, 223, 'Tx', PD0LBY, JO22IA59, 263, -7
1756068316, 40m, 7075344, FT8, G2KS, IO84FQ, 223, 'Tx', UA6BCB, KN95IC, 54, -16
1756068360, 20m, 14076303, FT8, G7KFQ, IO70LJ91, 223, 'Tx', TF4M, HP85FP, 242, -6
1756068360, 40m, 7076028, FT8, M0SWP, IO91VM, 223, 'Tx', TF4M, HP85FP, 242, -10
1756068374, 15m, 21076399, FT8, ME0ITC, IO82, 223, 'Tx', KE8RU, EN81BM, 291, -21
1756068210, 15m, 21076450, FT8, 2E0LMA, IO81VR57NN, 223, 'Tx', KX4AZ.T, EN74GC, 291, -30
1756068210, 15m, 21075559, FT8, 2E0KKH, JO01JD, 223, 'Tx', KX4AZ.T, EN74GC, 291, -26
1756068225, 15m, 21075400, FT8, 2E1ICB, IO93TT, 223, 'Tx', KX4AZ.T, EN74GC, 291, -19
1756068134, 10m, 28074727, FT8, M7PUC, IO81WK, 223, 'Tx', DH9ET, JN57RT96, 230, -15
1756068149, 10m, 28076355, FT8, M0HIH, IO83UK, 223, 'Tx', DH9ET, JN57RT96, 230, -14
1756068239, 10m, 28075455, FT8, G0VUH, IO93IL, 223, 'Tx', DH9ET, JN57RT96, 230, 3
1756068314, 10m, 28075480, FT8, G1NZO, IO91WM57, 223, 'Tx', DH9ET, JN57RT96, 230, -3
1756068372, 20m, 14076312, FT8, G7KFQ, IO70LJ91, 223, 'Tx', ON7YI, JO20ET, 209, -4
1756068372, 20m, 14076317, FT8, G7KFQ, IO70LJ91, 223, 'Tx', IK1NEW, JN34SI, 248, -8
1756068090, 20m, 14076622, FT8, G8CRB, JO02BF, 223, 'Tx', F1VAM, JN37RO, 227, -9
1756068181, 20m, 14074347, FT8, G8OO, JO02KS, 223, 'Tx', F1VAM, JN37RO, 227, -9
1756068225, 20m, 14074272, FT8, G7IJI, IO92BK, 223, 'Tx', F1VAM, JN37RO, 227, -10
1756068284, 15m, 21076452, FT8, 2E0LMA, IO81VR57NN, 223, 'Tx', KC3MLR, FM19JX22, 291, -22
1756068266, 15m, 21075403, FT8, 2E1ICB, IO93TT, 223, 'Tx', W4SIJ, FM18ES, 291, -18
1756068312, 15m, 21076453, FT8, 2E0LMA, IO81VR57NN, 223, 'Tx', W4SIJ, FM18ES, 291, -19
1756068312, 40m, 7075289, FT8, G2KS, IO84FQ, 223, 'Tx', DK8HC, JO42TH, 230, 14
1756068268, 15m, 21075634, FT8, 2E1ICB, IO93TT, 223, 'Tx', PY3TO, GF38TG, 108, -15
1756068374, 20m, 14076303, FT8, G7KFQ, IO70LJ91, 223, 'Tx', N1PJT, FN42HW94DM, 291, -16
1756068373, 20m, 14076374, FT8, GB5FPS, IO93TK, 223, 'Tx', NU4N, EM57PA39JB, 291, -19
1756068371, 20m, 14076163, FT8, G7KFQ, IO70LJ91, 223, 'Tx', LA3SHA, JP40QA, 266, -5
1756068300, 40m, 7075331, FT8, G2KS, IO84FQ, 223, 'Tx', W1SZ, FN42LU66, 291, -10
1756068372, 20m, 14076303, FT8, G7KFQ, IO70LJ91, 223, 'Tx', KK2U, FN20TP51, 291, -9
1756068386, 20m, 14075060, FT8, G8IXM, JO02PP29, 223, 'Tx', KK2U, FN20TP51, 291, -6
1756068332, 20m, 14074244, FT8, G8OO, JO02KS, 223, 'Tx', DD4MB, JO42TI95, 230, -8
1756068311, 10m, 28075496, FT8, G1NZO, IO91WM57, 223, 'Tx', 9A3MR, JN73TS, 497, 0
1756068356, 10m, 28075467, FT8, G0VUH, IO93IL, 223, 'Tx', 9A3MR, JN73TS, 497, 11
1756068359, 15m, 21074939, FT8, M0KYU, IO83VL, 223, 'Tx', SP7QJF, KO10FQ09, 269, -24
1756068344, 40m, 7075294, FT8, G2KS, IO84FQ, 223, 'Tx', DM3XD, JO62LM, 230, 2
1756068371, 20m, 14076318, FT8, G7KFQ, IO70LJ91, 223, 'Tx', AC3KE, FN11RX, 291, -17
1756068090, 20m, 14076622, FT8, G8CRB, JO02BF, 223, 'Tx', KC9JVR, EM59TU, 291, -20
1756068210, 20m, 14076365, FT8, GB5FPS, IO93TK, 223, 'Tx', KC9JVR, EM59TU, 291, -18
1756068267, 15m, 21074513, FT8, M0IKX, JO01KD, 223, 'Tx', 2E0KKH, JO01JD, 223, -1
1756068375, 15m, 21076397, FT8, ME0ITC, IO82, 223, 'Tx', KB3HGW, FM19OD73, 291, -23
1756068387, 20m, 14076344, FT8, G1OVA, IO93GM, 223, 'Tx', KK4INZ, EL89SP, 291, 1
1756068104, 20m, 14076652, FT8, G8CRB, JO02BF, 223, 'Tx', LB8MG, JO59KK, 266, -16
1756068134, 20m, 14074528, FT8, M7LYG, IO93, 223, 'Tx', LB8MG, JO59KK, 266, -19
1756068374, 20m, 14076332, FT8, G7KFQ, IO70LJ91, 223, 'Tx', LB8MG, JO59KK, 266, -1
1756068314, 40m, 7075324, FT8, G2KS, IO84FQ, 223, 'Tx', G0PDR, IO81WW, 223, 1
1756068105, 20m, 14076647, FT8, G8CRB, JO02BF, 223, 'Tx', 9A5AFP, JN86IJ, 497, -2
1756068166, 20m, 14076175, FT8, M7NFV, JO02OQ, 223, 'Tx', 9A5AFP, JN86IJ, 497, -6
1756068389, 15m, 21075752, FT8, M1DBW, IO91CO, 223, 'Tx', S51CC, JN65TX, 499, -16
1756068372, 20m, 14076301, FT8, G7KFQ, IO70LJ91, 223, 'Tx', KF5TL, EM46DB, 291, -21
1756068255, 15m, 21075403, FT8, 2E1ICB, IO93TT, 223, 'Tx', DJ3QF, JN58EK, 230, -11
1756068374, 15m, 21076451, FT8, 2E0LMA, IO81VR57NN, 223, 'Tx', W8LMG, EM98VD41, 291, 1
1756068387, 15m, 21075723, FT8, M1DBW, IO91CO, 223, 'Tx', W8LMG, EM98VD41, 291, -6
1756068387, 20m, 14076349, FT8, G1OVA, IO93GM, 223, 'Tx', VK7ACE, QE38NJ, 150, -16
1756068195, 20m, 14074272, FT8, G7IJI, IO92BK, 223, 'Tx', VK5ARG, PF95HT, 150, -30
1756068285, 20m, 14074878, FT8, 2E0XDZ, IO91XC, 223, 'Tx', VK5ARG, PF95HT, 150, -24
1756068371, 20m, 14076298, FT8, G7KFQ, IO70LJ91, 223, 'Tx', KB3CA, FM19GK, 291, 1
1756068387, 20m, 14075056, FT8, G8IXM, JO02PP29, 223, 'Tx', KB3CA, FM19GK, 291, -9
1756068075, 20m, 14075478, FT8, M0PRF, IO81RE, 223, 'Tx', SM2YWH, JP85NC24, 284, -11
1756068090, 20m, 14076622, FT8, G8CRB, JO02BF, 223, 'Tx', SM2YWH, JP85NC24, 284, -10
1756068120, 40m, 7074850, FT8, M0YBC, IO83XV, 223, 'Tx', SM2YWH, JP85NC24, 284, -10
1756068165, 40m, 7076334, FT8, 2E0MRK, IO91PP, 223, 'Tx', SM2YWH, JP85NC24, 284, -9
1756068195, 20m, 14074272, FT8, G7IJI, IO92BK, 223, 'Tx', SM2YWH, JP85NC24, 284, -5
1756068300, 20m, 14075578, FT8, M0TML, IO83WJ, 223, 'Tx', SM2YWH, JP85NC24, 284, -12
1756068150, 20m, 14076150, FT8, M7NFV, JO02OQ, 223, 'Tx', SQ2WB, JO92ES, 269, -8
1756068210, 15m, 21076450, FT8, 2E0LMA, IO81VR57NN, 223, 'Tx', SQ2WB, JO92ES, 269, -13
1756068285, 20m, 14074878, FT8, 2E0XDZ, IO91XC, 223, 'Tx', SQ2WB, JO92ES, 269, -8
1756068330, 20m, 14075078, FT8, M0TML, IO83WJ, 223, 'Tx', SQ2WB, JO92ES, 269, -9
1756068211, 15m, 21076452, FT8, 2E0LMA, IO81VR57NN, 223, 'Tx', N3AGE-0, FN30HW, 291, -20
1756068256, 15m, 21075724, FT8, M1DBW, IO91CO, 223, 'Tx', N3AGE-0, FN30HW, 291, -25
1756068331, 20m, 14074756, FT8, G8KHF, IO92KG, 223, 'Tx', N3AGE-0, FN30HW, 291, -29
1756068387, 20m, 14076463, FT8, ME7XOD, IO91, 223, 'Tx', SV8.SV9RGI, KM26PR, 236, -10
1756068194, 20m, 14076636, FT8, G8CRB, JO02BF, 223, 'Tx', DF9OX, JO53HH17, 230, -15
1756068194, 20m, 14076378, FT8, GB5FPS, IO93TK, 223, 'Tx', DF9OX, JO53HH17, 230, -17
1756068209, 20m, 14074284, FT8, G7IJI, IO92BK, 223, 'Tx', DF9OX, JO53HH17, 230, -10
1756068360, 15m, 21076534, FT8, M0BEW, IO82RJ, 223, 'Tx', DL0PF, JN68RN16, 230, -20
1756068360, 20m, 14076304, FT8, G7KFQ, IO70LJ91, 223, 'Tx', OH2BUA, KP30BX, 224, -7
1756068387, 20m, 14076472, FT8, ME7XOD, IO91, 223, 'Tx', KA4RSZ, EM73US54, 291, -19
1756068103, 20m, 14076625, FT8, G8CRB, JO02BF, 223, 'Tx', LA9BM, JP40CN60, 266, -17
1756068134, 20m, 14074503, FT8, M7LYG, IO93, 223, 'Tx', LA9BM, JP40CN60, 266, -15
1756068164, 20m, 14076406, FT8, ME0ITC, IO82, 223, 'Tx', LA9BM, JP40CN60, 266, -12
1756068193, 20m, 14076155, FT8, M7NFV, JO02OQ, 223, 'Tx', LA9BM, JP40CN60, 266, -16
1756068208, 20m, 14074275, FT8, G7IJI, IO92BK, 223, 'Tx', LA9BM, JP40CN60, 266, -12
1756068223, 20m, 14074757, FT8, G8KHF, IO92KG, 223, 'Tx', LA9BM, JP40CN60, 266, -16
1756068373, 20m, 14076307, FT8, G7KFQ, IO70LJ91, 223, 'Tx', LA9BM, JP40CN60, 266, -8
1756068386, 10m, 28077659, FT8, G0VUH, IO93IL, 223, 'Tx', S59MA, JN76FD, 499, 2
1756068372, 15m, 21074531, FT8, M0PMI, IO82UE, 223, 'Tx', M1DBW, IO91CO, 223, -17
1756068390, 40m, 7075698, FT8, M0PFX, JO01DM, 223, 'Tx', IK2YVA, JN45LU09, 248, -15
1756068387, 20m, 14076342, FT8, G1OVA, IO93GM, 223, 'Tx', UA3ZZ, KO80IO, 54, -5
1756068375, 20m, 14074765, FT8, G8KHF, IO92KG, 223, 'Tx', KE0IWQ, EM32TM, 291, -23
1756068390, 40m, 7075706, FT8, M0PFX, JO01DM, 223, 'Tx', OZ3ACB, JO65GS, 221, -18
1756068148, 10m, 28074690, FT8, G4KVI, IO81SG18, 223, 'Tx', CA6SNT, FF30JD, 112, -21
1756068360, 20m, 14076304, FT8, G7KFQ, IO70LJ91, 223, 'Tx', HB9TMC, JN46LJ, 287, 4
1756068372, 20m, 14076304, FT8, G7KFQ, IO70LJ91, 223, 'Tx', ON6JN, JO11OE77, 209, -13
1756068045, 20m, 14074501, FT8, M7VIC, IO92SC, 223, 'Tx', F5OAA, JN18ES05, 227, -8
1756068105, 20m, 14074404, FT8, M7LYG, IO93, 223, 'Tx', F5OAA, JN18ES05, 227, 2
1756068105, 20m, 14076623, FT8, G8CRB, JO02BF, 223, 'Tx', F5OAA, JN18ES05, 227, 18
1756068120, 20m, 14075875, FT8, G0VDE, JO02BF, 223, 'Tx', F5OAA, JN18ES05, 227, -11
1756068195, 20m, 14076151, FT8, M7NFV, JO02OQ, 223, 'Tx', F5OAA, JN18ES05, 227, -11
1756068374, 15m, 21074528, FT8, M0PMI, IO82UE, 223, 'Tx', WA1ECA, FN31JR77, 291, -7
1756068266, 15m, 21075790, FT8, M0PMI, IO82UE, 223, 'Tx', ON4KBU, JN29UX, 209, -2
1756068389, 15m, 21075733, FT8, M1DBW, IO91CO, 223, 'Tx', AC0WL, EM57EJ21, 291, -20
1756068225, 15m, 21075403, FT8, 2E1ICB, IO93TT, 223, 'Tx', G4HZX, IO91XK, 223, -12
1756068387, 20m, 14076348, FT8, G1OVA, IO93GM, 223, 'Tx', EA7KQI, IM77AK, 281, -19
1756068387, 40m, 7075704, FT8, M0PFX, JO01DM, 223, 'Tx', PA3HEA, JO22GB28, 263, -7
1756068360, 20m, 14076347, FT8, GB5FPS, IO93TK, 223, 'Tx', K9IMM, EN52CV, 291, -21
1756068377, 20m, 14076309, FT8, G7KFQ, IO70LJ91, 223, 'Tx', KC2ZZR, FM18LW, 291, -13
1756068268, 15m, 21075400, FT8, 2E1ICB, IO93TT, 223, 'Tx', K1LEC, EM45DF27, 291, -21
1756068374, 20m, 14076320, FT8, G7KFQ, IO70LJ91, 223, 'Tx', OZ1KX, JO54QP, 221, -9
1756068314, 40m, 7075288, FT8, G2KS, IO84FQ, 223, 'Tx', VK3LGQ, QF22VG, 150, -18
1756068390, 40m, 7075706, FT8, M0PFX, JO01DM, 223, 'Tx', M7ECR, JO01NE, 223, -8
1756068372, 40m, 7076026, FT8, M0SWP, IO91VM, 223, 'Tx', OH2AWG, KP20NL, 224, -17
1756068330, 40m, 7075284, FT8, G2KS, IO84FQ, 223, 'Tx', ON5KQ, JO10OS38, 209, -24
1756068387, 10m, 28076386, FT8, M0HIH, IO83UK, 223, 'Tx', EA8W, IL38DV, 29, -19
1756068375, 15m, 21074878, FT8, M0KYU, IO83VL, 223, 'Tx', K9LC, EN52MG, 291, -18
1756068372, 40m, 7076036, FT8, M0SWP, IO91VM, 223, 'Tx', F5OYA.P, JN13AO, 227, -2
1756068391, 20m, 14076342, FT8, G1OVA, IO93GM, 223, 'Tx', DG8MPI, JO72HE07, 230, -19
1756068375, 15m, 21075751, FT8, M1DBW, IO91CO, 223, 'Tx', KB3WFQ, FN20GF, 291, -18
1756068387, 10m, 28075528, FT8, G0VUH, IO93IL, 223, 'Tx', PP5CF, GG52ES, 108, -15
1756068269, 40m, 7074843, FT8, M0YBC, IO83XV, 223, 'Tx', SA5HAG, JO78WN, 284, -20
1756068311, 10m, 28075500, FT8, G1NZO, IO91WM57, 223, 'Tx', OE8YML, JN66TO, 206, -18
1756068195, 20m, 14074166, FT8, G7IJI, IO92BK, 223, 'Tx', OG1W, KP10IR, 224, -8
1756068312, 10m, 28075547, FT8, G1NZO, IO91WM57, 223, 'Tx', DH1NSP, JN59LU, 230, 2
1756068225, 80m, 3574870, FT8, 2E0LOD, JO01GJ, 223, 'Tx', SK3GA, JP81NR24, 284, -18
1756068360, 40m, 7076028, FT8, M0SWP, IO91VM, 223, 'Tx', SM2GHI, KP25AX, 284, -10
1756068342, 20m, 14076373, FT8, GB5FPS, IO93TK, 223, 'Tx', N9AZZ, EM57KS, 291, -22
1756068374, 20m, 14076316, FT8, G7KFQ, IO70LJ91, 223, 'Tx', OZ4TX, JO55UR71, 221, -2
1756068135, 20m, 14074597, FT8, M7LYG, IO93, 223, 'Tx', F5SN, JN27RB, 227, -8
1756068165, 20m, 14076249, FT8, M7NFV, JO02OQ, 223, 'Tx', F5SN, JN27RB, 227, -8
1756068226, 20m, 14076463, FT8, GB5FPS, IO93TK, 223, 'Tx', F5SN, JN27RB, 227, -18
1756068240, 20m, 14074976, FT8, 2E0XDZ, IO91XC, 223, 'Tx', F5SN, JN27RB, 227, 1
1756068241, 20m, 14075571, FT8, M0PRF, IO81RE, 223, 'Tx', F5SN, JN27RB, 227, -8
1756068254, 20m, 14074444, FT8, G8OO, JO02KS, 223, 'Tx', F5SN, JN27RB, 227, -7
1756068330, 20m, 14074621, FT8, M7IJS, IO83LG, 223, 'Tx', F5SN, JN27RB, 227, -7
1756068375, 20m, 14076400, FT8, G7KFQ, IO70LJ91, 223, 'Tx', F5SN, JN27RB, 227, -21
1756068105, 15m, 21075402, FT8, 2E1ICB, IO93TT, 223, 'Tx', JJ1DJW, PM95SJ92, 339, -18
1756068372, 20m, 14076814, FT8, G7KFQ, IO70LJ91, 223, 'Tx', VO1ANJ, GN37AE, 1, -5
1756068387, 20m, 14076854, FT8, G1OVA, IO93GM, 223, 'Tx', VO1ANJ, GN37AE, 1, -24
1756068387, 40m, 7075705, FT8, M0PFX, JO01DM, 223, 'Tx', SA7ORA.1, JO65SM, 284, -9
1756068387, 20m, 14076354, FT8, G1OVA, IO93GM, 223, 'Tx', UW5EQM, KN68RA97, 288, -21
1756068359, 15m, 21074930, FT8, M0KYU, IO83VL, 223, 'Tx', WJ1X, FN31MO, 291, -23
1756068389, 40m, 7075711, FT8, M0PFX, JO01DM, 223, 'Tx', DK5UR, JO40LN56, 230, -7
1756068375, 20m, 14076301, FT8, G7KFQ, IO70LJ91, 223, 'Tx', N1PHR, FN33TJ, 291, -17
1756068374, 20m, 14076301, FT8, G7KFQ, IO70LJ91, 223, 'Tx', DL6EE, JO31NE63, 230, -22
1756068314, 15m, 21076559, FT8, M0BEW, IO82RJ, 223, 'Tx', W7PSK, CN87VW15, 291, -21
1756068387, 20m, 14076345, FT8, G1OVA, IO93GM, 223, 'Tx', OH6HL, KP41FC, 224, -8
1756068360, 15m, 21075723, FT8, M1DBW, IO91CO, 223, 'Tx', W4TE, EM73TU, 291, -21
1756068372, 20m, 14074781, FT8, G7RCQ, IO91KF, 223, 'Tx', SA2RJO, KP03DQ, 284, -9
1756068402, 20m, 14074841, FT8, 2E0XDZ, IO91XC, 223, 'Tx', SA2RJO, KP03DQ, 284, -11
1756068402, 20m, 14074345, FT8, G8OO, JO02KS, 223, 'Tx', KL7NW, EN21AC74, 291, -22
1756068402, 20m, 14076368, FT8, GB5FPS, IO93TK, 223, 'Tx', KN4PPD, EL89SO, 291, -20
1756068357, 15m, 21075722, FT8, M1DBW, IO91CO, 223, 'Tx', KA9UVY, EM58MK75, 291, -18
1756068371, 15m, 21074533, FT8, M0PMI, IO82UE, 223, 'Tx', DL7KB, JO31NA, 230, 12
